area_name,area_type,data_layer,uncertainty_score,year,scientific_name,fish_name,functional_group,commercial_group,country,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
Fiji,eez,Reconstructed domestic catch,3.0,2008,Siganus,Spinefoots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,1092.7536529093,1251245.5897131767
Fiji,eez,Reconstructed domestic catch,3.0,2008,Siganus,Spinefoots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,52.2853834571,59868.80508974093
Fiji,eez,Reconstructed domestic catch,3.0,2008,Epinephelus,"Seabasses, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,447.5878040003,313311.4628002189
Fiji,eez,Reconstructed domestic catch,3.0,2008,Epinephelus,"Seabasses, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,harpoon,Direct human consumption,127.6241440448,89336.90083135013
Fiji,eez,Reconstructed domestic catch,3.0,2008,Epinephelus,"Seabasses, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,124.7880519549,87351.6363684309
Fiji,eez,Reconstructed domestic catch,3.0,2008,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,319.7055742859,409093.0458608007
Fiji,eez,Reconstructed domestic catch,3.0,2008,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,959.8875225017,1228265.447485685
Fiji,eez,Reconstructed domestic catch,0.0,2008,Alopias,Thresher sharks,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,0.1230509666,0.0151415403864513
Fiji,eez,Reconstructed domestic catch,3.0,2008,Gymnocranius,Largeeye breams,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,51.1528918858,4092.23135086
Fiji,eez,Reconstructed domestic catch,3.0,2008,Gymnocranius,Largeeye breams,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,harpoon,Direct human consumption,28.8471081143,2307.7686491399977
Fiji,eez,Reconstructed domestic catch,3.0,2008,Panulirus,Spiny lobsters,"Lobsters, crabs",Crustaceans,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,121.4881182287,23082.742463444512
Fiji,eez,Reconstructed domestic catch,3.0,2008,Panulirus,Spiny lobsters,"Lobsters, crabs",Crustaceans,Fiji,Artisanal,Landings,Reported,hand or tools,Direct human consumption,68.5118817713,13017.257536555198
Fiji,eez,Reconstructed domestic catch,3.0,2008,Trochus,Trochus,Other demersal invertebrates,Molluscs,Fiji,Artisanal,Landings,Reported,hand or tools,Direct human consumption,70.0,4900.000000000003
Fiji,eez,Reconstructed domestic catch,3.0,2008,Chanos chanos,Milkfish,Large benthopelagics (>=90 cm),Other fishes & inverts,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,76.7293378286,5887.391283619274
Fiji,eez,Reconstructed domestic catch,3.0,2008,Chanos chanos,Milkfish,Large benthopelagics (>=90 cm),Other fishes & inverts,Fiji,Artisanal,Landings,Reported,harpoon,Other,4.1949305275,181.51742168930403
Fiji,eez,Reconstructed domestic catch,3.0,2008,Chanos chanos,Milkfish,Large benthopelagics (>=90 cm),Other fishes & inverts,Fiji,Artisanal,Landings,Reported,small scale gillnets,Other,20.1356665322,871.2836241086613
Fiji,eez,Reconstructed domestic catch,3.0,2008,Chanos chanos,Milkfish,Large benthopelagics (>=90 cm),Other fishes & inverts,Fiji,Artisanal,Landings,Reported,small scale hand lines,Other,15.5841206897,674.3352215998542
Fiji,eez,Reconstructed domestic catch,3.0,2008,Chanos chanos,Milkfish,Large benthopelagics (>=90 cm),Other fishes & inverts,Fiji,Artisanal,Landings,Reported,small scale purse seine,Other,3.355944422,145.21393735144335
Fiji,eez,Reconstructed domestic catch,3.0,2008,Acanthocybium solandri,Wahoo,Large pelagics (>=90 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,115.0940067429,20716.921213728623
Fiji,eez,Reconstructed domestic catch,3.0,2008,Acanthocybium solandri,Wahoo,Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,harpoon,Direct human consumption,6.1791726735,1112.2510812248397
Fiji,eez,Reconstructed domestic catch,3.0,2008,Acanthocybium solandri,Wahoo,Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,5.815691928,1046.8245470351433
Fiji,eez,Reconstructed domestic catch,3.0,2008,Acanthocybium solandri,Wahoo,Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale lines,Direct human consumption,27.2052806973,4896.950525522168
Fiji,eez,Reconstructed domestic catch,3.0,2008,Acanthocybium solandri,Wahoo,Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale longline,Direct human consumption,25.7058479583,4627.052632489011
Fiji,eez,Reconstructed domestic catch,3.0,2008,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,95.9116722858,14386.750842867194
Fiji,eez,Reconstructed domestic catch,3.0,2008,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,harpoon,Direct human consumption,5.1493105612,772.3965841839221
Fiji,eez,Reconstructed domestic catch,3.0,2008,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,4.84640994,726.9614909966317
Fiji,eez,Reconstructed domestic catch,3.0,2008,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale lines,Direct human consumption,22.6710672478,3400.6600871682003
Fiji,eez,Reconstructed domestic catch,3.0,2008,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale longline,Direct human consumption,21.4215399652,3213.230994784054
Fiji,eez,Reconstructed domestic catch,3.0,2008,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,191.8233445716,57547.00337146877
Fiji,eez,Reconstructed domestic catch,3.0,2008,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,harpoon,Direct human consumption,10.2986211225,3089.5863367356937
Fiji,eez,Reconstructed domestic catch,3.0,2008,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,9.69281988,2907.845963986527
Fiji,eez,Reconstructed domestic catch,3.0,2008,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale lines,Direct human consumption,45.3421344956,13602.640348672774
Fiji,eez,Reconstructed domestic catch,3.0,2008,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Fiji,Artisanal,Landings,Reported,small scale longline,Direct human consumption,42.8430799305,12852.923979136229
Fiji,eez,Reconstructed domestic catch,0.0,2008,Isurus oxyrinchus,Shortfin mako,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,14.4315206108,208.2687871406927
Fiji,eez,Reconstructed domestic catch,0.0,2008,Isurus paucus,Longfin mako,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,1.2937636257,1.67382431906083
Fiji,eez,Reconstructed domestic catch,0.0,2008,Carcharhinus amblyrhynchos,Blacktail reef shark,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,2.9064557361,8.447484946130764
Fiji,eez,Reconstructed domestic catch,0.0,2008,Carcharhinus falciformis,Silky shark,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,10.120078005,102.4159788276552
Fiji,eez,Reconstructed domestic catch,0.0,2008,Carcharhinus longimanus,Oceanic whitetip shark,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,8.7580329924,76.7031418954475
Fiji,eez,Reconstructed domestic catch,0.0,2008,Galeocerdo cuvier,Tiger shark,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,1.3748263144,1.8901473948194252
Fiji,eez,Reconstructed domestic catch,0.0,2008,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,42.4982114565,1806.097976998159
Fiji,eez,Reconstructed domestic catch,0.0,2008,Sphyrna lewini,Scalloped hammerhead,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,0.530742809,0.2816879292622407
Fiji,eez,Reconstructed domestic catch,3.0,2008,Herklotsichthys quadrimaculatus,Bluestripe herring,Small pelagics (<30 cm),Herring-likes,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,19.1823344572,575.4700337146876
Fiji,eez,Reconstructed domestic catch,3.0,2008,Herklotsichthys quadrimaculatus,Bluestripe herring,Small pelagics (<30 cm),Herring-likes,Fiji,Artisanal,Landings,Reported,cast nets,Direct human consumption,10.8176655428,324.5299662853122
Fiji,eez,Reconstructed domestic catch,0.0,2008,Alopias vulpinus,Thresher,Large sharks (>=90 cm),Sharks & rays,Fiji,Industrial,Landings,Unreported,lines,Direct human consumption,1.8495842981,3.4209620757981227
Fiji,eez,Reconstructed domestic catch,3.0,2008,Scylla serrata,Indo-Pacific swamp crab,"Lobsters, crabs",Crustaceans,Fiji,Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,95.9116722858,14386.75084286719
Fiji,eez,Reconstructed domestic catch,3.0,2008,Scylla serrata,Indo-Pacific swamp crab,"Lobsters, crabs",Crustaceans,Fiji,Artisanal,Landings,Reported,unknown class,Direct human consumption,54.0883277142,8113.249157132804
Fiji,eez,Inferred foreign catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Discards,Unreported,unknown class,Discards,56.6282530762,83017.01900975125
Fiji,eez,Inferred foreign catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,unknown class,Direct human consumption,565.7162482315,10370429.1796175
Fiji,eez,Inferred foreign catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.2831412654,2.3995117348117927
Fiji,eez,Inferred foreign catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,unknown class,Other,0.2831412654,2.3995117348117927
Fiji,eez,Inferred foreign catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,China,Industrial,Landings,Reported,unknown class,Direct human consumption,0.54547687,75002.73255972759
Fiji,eez,Inferred foreign catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,China,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,2.1819074801,984386.601552052
Fiji,eez,Inferred foreign catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,China,Industrial,Landings,Reported,unknown class,Other,2.7273838047,1538103.4496835163
Fiji,eez,Inferred foreign catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Cook Islands,Industrial,Discards,Unreported,longline,Discards,0.1854967821,271.9382825705928
Fiji,eez,Inferred foreign catch,,2008,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,Cook Islands,Industrial,Landings,Reported,longline,Direct human consumption,1.439325367,54.57954005185039
Fiji,eez,Inferred foreign catch,,2008,Isurus oxyrinchus,Shortfin mako,Large sharks (>=90 cm),Sharks & rays,China,Industrial,Landings,Reported,unknown class,Direct human consumption,11.0287165743,6125.602839077008
Fiji,eez,Inferred foreign catch,,2008,Isurus oxyrinchus,Shortfin mako,Large sharks (>=90 cm),Sharks & rays,China,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0055198782,0.0012971713694287
Fiji,eez,Inferred foreign catch,,2008,Isurus oxyrinchus,Shortfin mako,Large sharks (>=90 cm),Sharks & rays,China,Industrial,Landings,Reported,unknown class,Other,0.0055198782,0.0012971713694287
Fiji,eez,Inferred foreign catch,,2008,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,China,Industrial,Landings,Reported,unknown class,Direct human consumption,47.4619856614,119412.25711834892
Fiji,eez,Inferred foreign catch,,2008,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,China,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0237547476,0.0240160497938438
Fiji,eez,Inferred foreign catch,,2008,Prionace glauca,Blue shark,Large sharks (>=90 cm),Sharks & rays,China,Industrial,Landings,Reported,unknown class,Other,0.0237547476,0.0240160497938438
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Discards,Unreported,longline,Discards,14.9644610857,21937.899951690408
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,China,Industrial,Discards,Unreported,longline,Discards,129.0923966559,189249.4534974793
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,China,Industrial,Discards,Unreported,purse seine,Discards,0.8657903484,1269.248650782136
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Cook Islands,Industrial,Discards,Unreported,longline,Discards,14.3370823341,21018.16270186148
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Fiji,Industrial,Discards,Unreported,longline,Discards,88.8664506121,130278.21659734634
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Vanuatu,Industrial,Discards,Unreported,longline,Discards,60.7370300871,89040.48610773114
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Vanuatu,Industrial,Discards,Unreported,purse seine,Discards,0.00943276,13.828426227879657
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,New Zealand,Industrial,Discards,Unreported,purse seine,Discards,0.0098032401,14.371549978337733
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Micronesia,Industrial,Discards,Unreported,longline,Discards,1.0174359842,1491.5611528923614
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Marshall Isl.,Industrial,Discards,Unreported,purse seine,Discards,0.0093659126,13.730427926955414
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Papua New Guinea,Industrial,Discards,Unreported,longline,Discards,5.9154717671,8672.081610623214
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Papua New Guinea,Industrial,Discards,Unreported,purse seine,Discards,0.0525858571,77.09086654109402
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,USA,Industrial,Discards,Unreported,longline,Discards,17.0427419911,24984.65975890741
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,USA,Industrial,Discards,Unreported,purse seine,Discards,1.118655682,1639.9492298569248
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Samoa,Industrial,Discards,Unreported,longline,Discards,15.2718464326,22388.52687022227
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Discards,Unreported,longline,Discards,159.6588469541,234059.86963466412
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Discards,Unreported,purse seine,Discards,0.0806607733,118.24869371430306
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Discards,Unreported,gillnet,Discards,0.1046489358,153.4153398850219
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Discards,Unreported,longline,Discards,0.0029689422,4.352469278275947
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Australia,Industrial,Landings,Reported,longline,Direct human consumption,0.2238680335,328.19053715006163
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Solomon Isl.,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0004638588,0.6800170339227425
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,China,Industrial,Discards,Unreported,longline,Discards,8.3921662388,12302.915706115557
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,China,Industrial,Landings,Reported,longline,Direct human consumption,18.5158691696,168416.90907595505
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,China,Industrial,Landings,Reported,purse seine,Direct human consumption,0.1056169247,960.6719426848704
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Cook Islands,Industrial,Discards,Unreported,longline,Discards,0.0030591529,4.484718195856249
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Cook Islands,Industrial,Landings,Reported,longline,Direct human consumption,0.3063532795,449.1139078101773
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Fiji,Industrial,Discards,Unreported,longline,Discards,5.695636307,8349.802826064142
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Fiji,Industrial,Landings,Reported,longline,Direct human consumption,1.9677306836,2884.6931822175634
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Kiribati,Industrial,Landings,Reported,longline,Direct human consumption,0.0235656376,34.54722473396805
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Kiribati,Industrial,Landings,Reported,purse seine,Direct human consumption,9.27718e-05,0.1360034075359138
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Vanuatu,Industrial,Discards,Unreported,longline,Discards,5.6258509254,8247.497456686613
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Vanuatu,Industrial,Landings,Reported,longline,Direct human consumption,1.1664990277,862.3135130548885
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Vanuatu,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0014843482,1.0972778449008609
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,New Zealand,Industrial,Landings,Reported,longline,Direct human consumption,1.9266717491,3.89181698506549
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,New Zealand,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0003710871,0.0007495843099487
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Niue (New Zealand),Industrial,Landings,Reported,longline,Direct human consumption,0.0117828177,17.273610676314807
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Micronesia,Industrial,Landings,Reported,longline,Direct human consumption,2.2623011448,3316.5334782061245
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Micronesia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0001855435,0.2720068150718277
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Marshall Isl.,Industrial,Landings,Reported,longline,Direct human consumption,0.7423175634,1088.2375479795537
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Marshall Isl.,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0013915765,2.040051101768228
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Papua New Guinea,Industrial,Discards,Unreported,longline,Discards,0.0018826526,2.759968682397438
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Papua New Guinea,Industrial,Landings,Reported,longline,Direct human consumption,1.1547162091,1692.8139624891592
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Papua New Guinea,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0041747294,6.120153302252948
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Tonga,Industrial,Landings,Reported,longline,Direct human consumption,0.1413938216,207.2833424752789
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,USA,Industrial,Discards,Unreported,longline,Discards,0.0023811563,3.490775190819824
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,USA,Industrial,Landings,Reported,longline,Direct human consumption,5.9741124376,1789.7166105651793
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,USA,Industrial,Landings,Reported,hand lines,Direct human consumption,0.011760063,3.523063950914495
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,USA,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0025048376,0.7503959081855052
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Samoa,Industrial,Discards,Unreported,longline,Discards,0.0032099051,4.705720922390256
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Samoa,Industrial,Landings,Reported,longline,Direct human consumption,0.1885250954,0.5642516511303414
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Discards,Unreported,longline,Discards,10.8497008076,15905.661383944962
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Landings,Reported,longline,Direct human consumption,45.6542364848,66929.1106867723
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Landings,Reported,hand lines,Direct human consumption,12.6641678841,18565.670118071837
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0146111488,21.419944080600047
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Landings,Reported,gillnet,Direct human consumption,0.0023890879,3.502402793764779
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Landings,Reported,other,Direct human consumption,0.7403217262,1085.3116505625344
Fiji,eez,Assigned Tuna RFMO catch,,2008,Marine pelagic fishes not identified,Pelagic fishes,Medium pelagics (30 - 89 cm),Other fishes & inverts,Unknown Fishing Country,Industrial,Landings,Reported,other nets,Direct human consumption,0.2438543242,357.4904392270974
