area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Pacific, Western Central",high_seas,2003,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Samoa",Industrial,Discards,Unreported,longline,Discards,1.1952909697,1752.2965616258502
"Pacific, Western Central",high_seas,2003,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Samoa",Industrial,Landings,Reported,longline,Direct human consumption,103.4723494259,468414.5480321542
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","American Samoa",Industrial,Discards,Unreported,longline,Discards,1.4430148444,2115.459761932689
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","American Samoa",Industrial,Landings,Reported,longline,Direct human consumption,107.0027840892,53501.392051570125
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Discards,Unreported,longline,Discards,4.7497000826,6963.060321103894
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,longline,Direct human consumption,315.7220581855,1402583.3987484185
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,other,Direct human consumption,0.6746044606,2996.9050073890426
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Belize",Industrial,Discards,Unreported,longline,Discards,0.9722975252,1425.388172004003
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Belize",Industrial,Landings,Reported,longline,Direct human consumption,165.0073034429,312150.1343872923
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Discards,Unreported,pole and line,Discards,0.1544785157,226.46550397186581
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Discards,Unreported,longline,Discards,0.4193660406,614.7906155281986
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Discards,Unreported,purse seine,Discards,24.1928998555,35466.791188094605
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Landings,Reported,pole and line,Direct human consumption,0.2896378259,2220.942848955995
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Landings,Reported,longline,Direct human consumption,22.1288484133,169684.00963412414
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Landings,Reported,purse seine,Direct human consumption,1080.6379029823,8286331.44009831
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Discards,Unreported,longline,Discards,6.3559471511,9317.818523469632
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Discards,Unreported,purse seine,Discards,18.5020574335,27124.016197506167
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Landings,Reported,longline,Direct human consumption,336.7992759884,5361112.741925356
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Landings,Reported,purse seine,Direct human consumption,812.2354641002,12929023.921599058
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Discards,Unreported,longline,Discards,30.2547790545,44353.50609389097
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Discards,Unreported,purse seine,Discards,148.7379781637,218049.8759879821
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,1692.3081136763,202461872.52599928
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,purse seine,Direct human consumption,7043.2667466586,842632002.2367588
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cook Islands",Industrial,Discards,Unreported,longline,Discards,0.2044601407,299.738566301104
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cook Islands",Industrial,Landings,Reported,longline,Direct human consumption,15.2671899897,3445.0890569128064
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Ecuador",Industrial,Discards,Unreported,purse seine,Discards,1.4895991820,2183.752400812
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Ecuador",Industrial,Landings,Reported,purse seine,Direct human consumption,87.8623057340,5410008.661227145
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Fiji",Industrial,Discards,Unreported,longline,Discards,3.0250189269,4434.677746833457
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Fiji",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0211321959,54.246346813213854
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Fiji",Industrial,Landings,Reported,longline,Direct human consumption,237.3861918064,609370.3543419758
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Discards,Unreported,pole and line,Discards,0.0357649300,52.43138738000001
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Discards,Unreported,longline,Discards,1.5556947502,2280.6485037604
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Discards,Unreported,other,Discards,0.1875786337,274.9902769528458
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0701482020,126.72445640492498
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Landings,Reported,longline,Direct human consumption,132.8974578464,240082.53416355766
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Landings,Reported,other,Direct human consumption,35.3382032135,63839.335362485916
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Discards,Unreported,purse seine,Discards,5.0824208284,7450.828934444438
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Discards,Unreported,other,Discards,1.4690172998,2153.5793615473326
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Landings,Reported,longline,Direct human consumption,0.1715414128,597.163898824759
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Landings,Reported,purse seine,Direct human consumption,214.3321282315,746125.4239912916
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Landings,Reported,other,Direct human consumption,151.1113964063,526043.6484434784
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Guam (USA)",Industrial,Landings,Reported,longline,Direct human consumption,6.5481960928,202.99407879857813
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,pole and line,Discards,7.6529513540,11219.226684963998
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,longline,Discards,65.9193871889,96637.82161888455
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,purse seine,Discards,156.5911556536,229562.63418812273
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,other,Discards,115.4303694264,169220.92157903963
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,pole and line,Direct human consumption,18.7787650160,2371855.499068626
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,longline,Direct human consumption,3766.5304797072,475732351.04073143
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,hand lines,Direct human consumption,3534.1701538024,446384035.733885
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,purse seine,Direct human consumption,5963.2907738785,753194579.2238085
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,other,Direct human consumption,13235.5224528647,1671715189.2643561
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,pole and line,Discards,0.7936160360,1163.441108849138
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,25.0146585993,36671.48950659111
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,purse seine,Discards,125.9236828683,184604.11908487868
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,other,Discards,0.4506744723,660.6887763589564
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,pole and line,Direct human consumption,1.4896616542,138210.1762325918
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,1725.7532770737,160114656.83098382
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,7171.3988344831,665359341.1269338
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,gillnet,Direct human consumption,3.6849939963,341892.17948199296
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,63.1713256429,5861008.790331163
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,Discards,28.6333387070,41976.47454443321
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,purse seine,Discards,420.3415682826,616220.7391022731
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,1810.5380692834,140284759.1742011
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,purse seine,Direct human consumption,19901.6406191613,1542026046.729636
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Nauru",Industrial,Landings,Reported,longline,Direct human consumption,0.5146243807,25.033470175203583
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Caledonia (France)",Industrial,Discards,Unreported,longline,Discards,2.2590215044,3311.7255254098172
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Caledonia (France)",Industrial,Landings,Reported,longline,Direct human consumption,151.8679525680,114508.43623538695
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Vanuatu",Industrial,Discards,Unreported,longline,Discards,1.3277179825,1946.4345624037337
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Vanuatu",Industrial,Discards,Unreported,purse seine,Discards,21.3945171213,31364.362099782786
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Vanuatu",Industrial,Landings,Reported,longline,Direct human consumption,112.7885103257,2420040.146191881
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Vanuatu",Industrial,Landings,Reported,purse seine,Direct human consumption,907.1843781623,19464949.123014703
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Discards,Unreported,purse seine,Discards,15.5696379805,22825.089279414475
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,3.3450584824,18088.602976523143
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,purse seine,Direct human consumption,859.2522118499,4646457.512938611
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,other,Direct human consumption,0.1349208939,729.5927697420093
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","North Marianas (USA)",Industrial,Landings,Reported,longline,Direct human consumption,2.5406321669,64.73637120922645
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Micronesia",Industrial,Discards,Unreported,longline,Discards,0.5302726051,777.379639013408
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Micronesia",Industrial,Discards,Unreported,purse seine,Discards,29.8481638596,43757.40821824279
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Micronesia",Industrial,Landings,Reported,longline,Direct human consumption,23.6727215575,212936.13040080998
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Micronesia",Industrial,Landings,Reported,purse seine,Direct human consumption,1397.7276184609,12572559.927518753
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Marshall Isl.",Industrial,Discards,Unreported,purse seine,Discards,28.2346652090,41392.01919632183
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Marshall Isl.",Industrial,Landings,Reported,purse seine,Direct human consumption,1289.6798590874,10605782.009376548
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Palau",Industrial,Landings,Reported,longline,Direct human consumption,1.6296438755,30.963233594510474
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Papua New Guinea",Industrial,Discards,Unreported,longline,Discards,2.5031547906,3669.624922974586
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Papua New Guinea",Industrial,Discards,Unreported,purse seine,Discards,177.3585774311,260007.67451392487
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Papua New Guinea",Industrial,Landings,Reported,longline,Direct human consumption,149.8414658120,7930209.736598789
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Papua New Guinea",Industrial,Landings,Reported,purse seine,Direct human consumption,8204.0952324794,434193536.08171195
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,longline,Discards,1.4150538419,2074.4689322746462
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,purse seine,Discards,196.6044235516,288222.08492660517
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,other,Discards,4.0827488880,5985.309869743965
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,other nets,Discards,8.7757209591,12865.206926043898
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,artisanal fishing gear,Discards,4.9660245046,7280.191923707385
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,longline,Direct human consumption,71.8242012393,9421273.780573817
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,hand lines,Direct human consumption,2922.0222938613,383285460.1710478
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,purse seine,Direct human consumption,10259.1199772948,1345702094.644626
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,other,Direct human consumption,418.9630051791,54955921.64785668
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,other nets,Direct human consumption,900.8403659149,118164401.04366748
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,artisanal fishing gear,Direct human consumption,25.3274028217,3322228.3299576687
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Viet Nam",Industrial,Discards,Unreported,longline,Discards,33.5294991950,49154.245819825286
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Viet Nam",Industrial,Discards,Unreported,purse seine,Discards,42.3898063760,62143.45614721601
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Viet Nam",Industrial,Landings,Reported,longline,Direct human consumption,1750.3515422496,41201662.58750266
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Viet Nam",Industrial,Landings,Reported,purse seine,Direct human consumption,1998.9944239420,47054486.931066595
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Viet Nam",Industrial,Landings,Reported,gillnet,Direct human consumption,256.4089434590,6035630.282154378
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Spain",Industrial,Discards,Unreported,purse seine,Discards,13.8498964178,20303.948148525895
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Spain",Industrial,Landings,Reported,purse seine,Direct human consumption,284.3547252584,37796481.99503936
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Tokelau (New Zealand)",Industrial,Landings,Reported,longline,Direct human consumption,0.0857707995,1.9667898120189549
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Tonga",Industrial,Discards,Unreported,longline,Discards,0.2847627329,417.46216637333646
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Tonga",Industrial,Landings,Reported,longline,Direct human consumption,22.5577020668,7305.50398967595
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Discards,Unreported,longline,Discards,1.0998813960,1612.4261265827372
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Discards,Unreported,purse seine,Discards,44.1795298440,64767.190751254624
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0142870678,875.6650937514428
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,longline,Direct human consumption,95.2658063103,5838912.665359038
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,hand lines,Direct human consumption,51.5695460945,3160736.1287350287
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,4126.7344461236,252930646.96857262
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Samoa",Industrial,Discards,Unreported,longline,Discards,0.3140417177,460.3851581236364
"Pacific, Western Central",high_seas,2003,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Samoa",Industrial,Landings,Reported,longline,Direct human consumption,25.1308239756,16548.223628478623
"Pacific, Western Central",high_seas,2003,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,0.5281928833,774.3307669769281
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","American Samoa",Industrial,Discards,Unreported,longline,Discards,0.7595657604,1113.5234047834547
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","American Samoa",Industrial,Landings,Reported,longline,Direct human consumption,57.6611883431,13954.007577595918
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Discards,Unreported,longline,Discards,1.2877987652,1887.912989848896
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,longline,Direct human consumption,102.4768493605,130058.99318117212
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,other,Direct human consumption,1.4905449440,1891.7323856157375
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Belize",Industrial,Discards,Unreported,longline,Discards,1.0651166898,1561.4610672333029
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Belize",Industrial,Landings,Reported,longline,Direct human consumption,145.2931587177,304840.37029587483
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Discards,Unreported,longline,Discards,0.6653217774,975.3617257141783
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Discards,Unreported,purse seine,Discards,0.7742036927,1134.9826135077606
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Landings,Reported,longline,Direct human consumption,38.5288935586,26777.58102275523
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Solomon Isl.",Industrial,Landings,Reported,purse seine,Direct human consumption,54.7540255034,38054.047724201024
